batting_team,bowling_team,venue,gender,runs_y,result_first_innings
Manchester Originals,Southern Brave,The Ageas Bowl,male,188,1
Manchester Originals,Southern Brave,The Ageas Bowl,male,188,1
Manchester Originals,Southern Brave,The Ageas Bowl,male,188,1
Manchester Originals,Southern Brave,The Ageas Bowl,male,188,1
Manchester Originals,Southern Brave,The Ageas Bowl,male,188,1
Manchester Originals,Southern Brave,The Ageas Bowl,male,188,1
Manchester Originals,Southern Brave,The Ageas Bowl,male,188,1
Manchester Originals,Southern Brave,The Ageas Bowl,male,188,1
Manchester Originals,Southern Brave,The Ageas Bowl,male,188,1
Manchester Originals,Southern Brave,The Ageas Bowl,male,188,1
Manchester Originals,Southern Brave,The Ageas Bowl,male,188,1
Manchester Originals,Southern Brave,The Ageas Bowl,male,188,1
Manchester Originals,Southern Brave,The Ageas Bowl,male,188,1
Manchester Originals,Southern Brave,The Ageas Bowl,male,188,1
Manchester Originals,Southern Brave,The Ageas Bowl,male,188,1
Manchester Originals,Southern Brave,The Ageas Bowl,male,188,1
Manchester Originals,Southern Brave,The Ageas Bowl,male,188,1
Manchester Originals,Southern Brave,The Ageas Bowl,male,188,1
Manchester Originals,Southern Brave,The Ageas Bowl,male,188,1
Manchester Originals,Southern Brave,The Ageas Bowl,male,188,1
Manchester Originals,Southern Brave,The Ageas Bowl,male,188,1
Manchester Originals,Southern Brave,The Ageas Bowl,male,188,1
Manchester Originals,Southern Brave,The Ageas Bowl,male,188,1
Manchester Originals,Southern Brave,The Ageas Bowl,male,188,1
Manchester Originals,Southern Brave,The Ageas Bowl,male,188,1
Manchester Originals,Southern Brave,The Ageas Bowl,male,188,1
Manchester Originals,Southern Brave,The Ageas Bowl,male,188,1
Manchester Originals,Southern Brave,The Ageas Bowl,male,188,1
Manchester Originals,Southern Brave,The Ageas Bowl,male,188,1
Manchester Originals,Southern Brave,The Ageas Bowl,male,188,1
Manchester Originals,Southern Brave,The Ageas Bowl,male,188,1
Manchester Originals,Southern Brave,The Ageas Bowl,male,188,1
Manchester Originals,Southern Brave,The Ageas Bowl,male,188,1
Manchester Originals,Southern Brave,The Ageas Bowl,male,188,1
Manchester Originals,Southern Brave,The Ageas Bowl,male,188,1
Manchester Originals,Southern Brave,The Ageas Bowl,male,188,1
Manchester Originals,Southern Brave,The Ageas Bowl,male,188,1
Manchester Originals,Southern Brave,The Ageas Bowl,male,188,1
Manchester Originals,Southern Brave,The Ageas Bowl,male,188,1
Manchester Originals,Southern Brave,The Ageas Bowl,male,188,1
Manchester Originals,Southern Brave,The Ageas Bowl,male,188,1
Manchester Originals,Southern Brave,The Ageas Bowl,male,188,1
Manchester Originals,Southern Brave,The Ageas Bowl,male,188,1
Manchester Originals,Southern Brave,The Ageas Bowl,male,188,1
Manchester Originals,Southern Brave,The Ageas Bowl,male,188,1
Manchester Originals,Southern Brave,The Ageas Bowl,male,188,1
Manchester Originals,Southern Brave,The Ageas Bowl,male,188,1
Manchester Originals,Southern Brave,The Ageas Bowl,male,188,1
Manchester Originals,Southern Brave,The Ageas Bowl,male,188,1
Manchester Originals,Southern Brave,The Ageas Bowl,male,188,1
Manchester Originals,Southern Brave,The Ageas Bowl,male,188,1
Manchester Originals,Southern Brave,The Ageas Bowl,male,188,1
Manchester Originals,Southern Brave,The Ageas Bowl,male,188,1
Manchester Originals,Southern Brave,The Ageas Bowl,male,188,1
Manchester Originals,Southern Brave,The Ageas Bowl,male,188,1
Manchester Originals,Southern Brave,The Ageas Bowl,male,188,1
Manchester Originals,Southern Brave,The Ageas Bowl,male,188,1
Northern Superchargers,Birmingham Phoenix,Edgbaston,male,169,1
Northern Superchargers,Birmingham Phoenix,Edgbaston,male,169,1
Northern Superchargers,Birmingham Phoenix,Edgbaston,male,169,1
Northern Superchargers,Birmingham Phoenix,Edgbaston,male,169,1
Northern Superchargers,Birmingham Phoenix,Edgbaston,male,169,1
Northern Superchargers,Birmingham Phoenix,Edgbaston,male,169,1
Northern Superchargers,Birmingham Phoenix,Edgbaston,male,169,1
Northern Superchargers,Birmingham Phoenix,Edgbaston,male,169,1
Northern Superchargers,Birmingham Phoenix,Edgbaston,male,169,1
Northern Superchargers,Birmingham Phoenix,Edgbaston,male,169,1
Northern Superchargers,Birmingham Phoenix,Edgbaston,male,169,1
Northern Superchargers,Birmingham Phoenix,Edgbaston,male,169,1
Northern Superchargers,Birmingham Phoenix,Edgbaston,male,169,1
Northern Superchargers,Birmingham Phoenix,Edgbaston,male,169,1
Northern Superchargers,Birmingham Phoenix,Edgbaston,male,169,1
Northern Superchargers,Birmingham Phoenix,Edgbaston,male,169,1
Northern Superchargers,Birmingham Phoenix,Edgbaston,male,169,1
Northern Superchargers,Birmingham Phoenix,Edgbaston,male,169,1
Northern Superchargers,Birmingham Phoenix,Edgbaston,male,169,1
Northern Superchargers,Birmingham Phoenix,Edgbaston,male,169,1
Northern Superchargers,Birmingham Phoenix,Edgbaston,male,169,1
Northern Superchargers,Birmingham Phoenix,Edgbaston,male,169,1
Northern Superchargers,Birmingham Phoenix,Edgbaston,male,169,1
Northern Superchargers,Birmingham Phoenix,Edgbaston,male,169,1
Northern Superchargers,Birmingham Phoenix,Edgbaston,male,169,1
Northern Superchargers,Birmingham Phoenix,Edgbaston,male,169,1
Northern Superchargers,Birmingham Phoenix,Edgbaston,male,169,1
Northern Superchargers,Birmingham Phoenix,Edgbaston,male,169,1
Northern Superchargers,Birmingham Phoenix,Edgbaston,male,169,1
Northern Superchargers,Birmingham Phoenix,Edgbaston,male,169,1
Northern Superchargers,Birmingham Phoenix,Edgbaston,male,169,1
Northern Superchargers,Birmingham Phoenix,Edgbaston,male,169,1
Northern Superchargers,Birmingham Phoenix,Edgbaston,male,169,1
Northern Superchargers,Birmingham Phoenix,Edgbaston,male,169,1
Northern Superchargers,Birmingham Phoenix,Edgbaston,male,169,1
Northern Superchargers,Birmingham Phoenix,Edgbaston,male,169,1
Northern Superchargers,Birmingham Phoenix,Edgbaston,male,169,1
Northern Superchargers,Birmingham Phoenix,Edgbaston,male,169,1
Northern Superchargers,Birmingham Phoenix,Edgbaston,male,169,1
Northern Superchargers,Birmingham Phoenix,Edgbaston,male,169,1
Northern Superchargers,Birmingham Phoenix,Edgbaston,male,169,1
Northern Superchargers,Birmingham Phoenix,Edgbaston,male,169,1
Northern Superchargers,Birmingham Phoenix,Edgbaston,male,169,1
Northern Superchargers,Birmingham Phoenix,Edgbaston,male,169,1
Northern Superchargers,Birmingham Phoenix,Edgbaston,male,169,1
Northern Superchargers,Birmingham Phoenix,Edgbaston,male,169,1
Northern Superchargers,Birmingham Phoenix,Edgbaston,male,169,1
Northern Superchargers,Birmingham Phoenix,Edgbaston,male,169,1
Northern Superchargers,Birmingham Phoenix,Edgbaston,male,169,1
Northern Superchargers,Birmingham Phoenix,Edgbaston,male,169,1
Northern Superchargers,Birmingham Phoenix,Edgbaston,male,169,1
Northern Superchargers,Birmingham Phoenix,Edgbaston,male,169,1
Northern Superchargers,Birmingham Phoenix,Edgbaston,male,169,1
Northern Superchargers,Birmingham Phoenix,Edgbaston,male,169,1
Northern Superchargers,Birmingham Phoenix,Edgbaston,male,169,1
Northern Superchargers,Birmingham Phoenix,Edgbaston,male,169,1
Northern Superchargers,Birmingham Phoenix,Edgbaston,male,169,1
Northern Superchargers,Birmingham Phoenix,Edgbaston,male,169,1
Northern Superchargers,Birmingham Phoenix,Edgbaston,male,169,1
Northern Superchargers,Birmingham Phoenix,Edgbaston,male,169,1
Northern Superchargers,Birmingham Phoenix,Edgbaston,male,169,1
Northern Superchargers,Birmingham Phoenix,Edgbaston,male,169,1
Northern Superchargers,Birmingham Phoenix,Edgbaston,male,169,1
Northern Superchargers,Birmingham Phoenix,Edgbaston,male,169,1
Northern Superchargers,Birmingham Phoenix,Edgbaston,male,169,1
Northern Superchargers,Birmingham Phoenix,Edgbaston,male,169,1
Northern Superchargers,Birmingham Phoenix,Edgbaston,male,169,1
Northern Superchargers,Birmingham Phoenix,Edgbaston,male,169,1
Northern Superchargers,Birmingham Phoenix,Edgbaston,male,169,1
Northern Superchargers,Birmingham Phoenix,Edgbaston,male,169,1
Northern Superchargers,Birmingham Phoenix,Edgbaston,male,169,1
Northern Superchargers,Birmingham Phoenix,Edgbaston,male,169,1
Northern Superchargers,Birmingham Phoenix,Edgbaston,male,169,1
Northern Superchargers,Birmingham Phoenix,Edgbaston,male,169,1
Northern Superchargers,Birmingham Phoenix,Edgbaston,male,169,1
Northern Superchargers,Birmingham Phoenix,Edgbaston,male,169,1
Northern Superchargers,Birmingham Phoenix,Edgbaston,male,169,1
Northern Superchargers,Birmingham Phoenix,Edgbaston,male,169,1
Northern Superchargers,Birmingham Phoenix,Edgbaston,male,169,1
Northern Superchargers,Birmingham Phoenix,Edgbaston,male,169,1
Northern Superchargers,Birmingham Phoenix,Edgbaston,male,169,1
Northern Superchargers,Birmingham Phoenix,Edgbaston,male,169,1
Northern Superchargers,Birmingham Phoenix,Edgbaston,male,169,1
Northern Superchargers,Birmingham Phoenix,Edgbaston,male,169,1
Northern Superchargers,Birmingham Phoenix,Edgbaston,male,169,1
Northern Superchargers,Birmingham Phoenix,Edgbaston,male,169,1
Northern Superchargers,Birmingham Phoenix,Edgbaston,male,169,1
Northern Superchargers,Birmingham Phoenix,Edgbaston,male,169,1
Northern Superchargers,Birmingham Phoenix,Edgbaston,male,169,1
Northern Superchargers,Birmingham Phoenix,Edgbaston,male,169,1
Northern Superchargers,Birmingham Phoenix,Edgbaston,male,169,1
Northern Superchargers,Birmingham Phoenix,Edgbaston,male,169,1
Northern Superchargers,Birmingham Phoenix,Edgbaston,male,169,1
Northern Superchargers,Birmingham Phoenix,Edgbaston,male,169,1
Northern Superchargers,Birmingham Phoenix,Edgbaston,male,169,1
Northern Superchargers,Birmingham Phoenix,Edgbaston,male,169,1
Northern Superchargers,Birmingham Phoenix,Edgbaston,male,169,1
Northern Superchargers,Birmingham Phoenix,Edgbaston,male,169,1
Northern Superchargers,Birmingham Phoenix,Edgbaston,male,169,1
Northern Superchargers,Birmingham Phoenix,Edgbaston,male,169,1
Northern Superchargers,Birmingham Phoenix,Edgbaston,male,169,1
Northern Superchargers,Birmingham Phoenix,Edgbaston,male,169,1
Northern Superchargers,Birmingham Phoenix,Edgbaston,male,169,1
Manchester Originals,Northern Superchargers,Headingley,male,208,1
Manchester Originals,Northern Superchargers,Headingley,male,208,1
Manchester Originals,Northern Superchargers,Headingley,male,208,1
Manchester Originals,Northern Superchargers,Headingley,male,208,1
Manchester Originals,Northern Superchargers,Headingley,male,208,1
Manchester Originals,Northern Superchargers,Headingley,male,208,1
Manchester Originals,Northern Superchargers,Headingley,male,208,1
Manchester Originals,Northern Superchargers,Headingley,male,208,1
Manchester Originals,Northern Superchargers,Headingley,male,208,1
Manchester Originals,Northern Superchargers,Headingley,male,208,1
Manchester Originals,Northern Superchargers,Headingley,male,208,1
Manchester Originals,Northern Superchargers,Headingley,male,208,1
Manchester Originals,Northern Superchargers,Headingley,male,208,1
Manchester Originals,Northern Superchargers,Headingley,male,208,1
Manchester Originals,Northern Superchargers,Headingley,male,208,1
Manchester Originals,Northern Superchargers,Headingley,male,208,1
Manchester Originals,Northern Superchargers,Headingley,male,208,1
Manchester Originals,Northern Superchargers,Headingley,male,208,1
Manchester Originals,Northern Superchargers,Headingley,male,208,1
Manchester Originals,Northern Superchargers,Headingley,male,208,1
Manchester Originals,Northern Superchargers,Headingley,male,208,1
Manchester Originals,Northern Superchargers,Headingley,male,208,1
Manchester Originals,Northern Superchargers,Headingley,male,208,1
Manchester Originals,Northern Superchargers,Headingley,male,208,1
Manchester Originals,Northern Superchargers,Headingley,male,208,1
Manchester Originals,Northern Superchargers,Headingley,male,208,1
Manchester Originals,Northern Superchargers,Headingley,male,208,1
Manchester Originals,Northern Superchargers,Headingley,male,208,1
Manchester Originals,Northern Superchargers,Headingley,male,208,1
Manchester Originals,Northern Superchargers,Headingley,male,208,1
Manchester Originals,Northern Superchargers,Headingley,male,208,1
Manchester Originals,Northern Superchargers,Headingley,male,208,1
Manchester Originals,Northern Superchargers,Headingley,male,208,1
Manchester Originals,Northern Superchargers,Headingley,male,208,1
Manchester Originals,Northern Superchargers,Headingley,male,208,1
Manchester Originals,Northern Superchargers,Headingley,male,208,1
Manchester Originals,Northern Superchargers,Headingley,male,208,1
Manchester Originals,Northern Superchargers,Headingley,male,208,1
Manchester Originals,Northern Superchargers,Headingley,male,208,1
Manchester Originals,Northern Superchargers,Headingley,male,208,1
Manchester Originals,Northern Superchargers,Headingley,male,208,1
Manchester Originals,Northern Superchargers,Headingley,male,208,1
Manchester Originals,Northern Superchargers,Headingley,male,208,1
Manchester Originals,Northern Superchargers,Headingley,male,208,1
Manchester Originals,Northern Superchargers,Headingley,male,208,1
Manchester Originals,Northern Superchargers,Headingley,male,208,1
Manchester Originals,Northern Superchargers,Headingley,male,208,1
Manchester Originals,Northern Superchargers,Headingley,male,208,1
Manchester Originals,Northern Superchargers,Headingley,male,208,1
Manchester Originals,Northern Superchargers,Headingley,male,208,1
Manchester Originals,Northern Superchargers,Headingley,male,208,1
Manchester Originals,Northern Superchargers,Headingley,male,208,1
Manchester Originals,Northern Superchargers,Headingley,male,208,1
Manchester Originals,Northern Superchargers,Headingley,male,208,1
Manchester Originals,Northern Superchargers,Headingley,male,208,1
Manchester Originals,Northern Superchargers,Headingley,male,208,1
Manchester Originals,Northern Superchargers,Headingley,male,208,1
Manchester Originals,Northern Superchargers,Headingley,male,208,1
Manchester Originals,Northern Superchargers,Headingley,male,208,1
Manchester Originals,Northern Superchargers,Headingley,male,208,1
Manchester Originals,Northern Superchargers,Headingley,male,208,1
Manchester Originals,Northern Superchargers,Headingley,male,208,1
Manchester Originals,Northern Superchargers,Headingley,male,208,1
Manchester Originals,Northern Superchargers,Headingley,male,208,1
Manchester Originals,Northern Superchargers,Headingley,male,208,1
Manchester Originals,Northern Superchargers,Headingley,male,208,1
Manchester Originals,Northern Superchargers,Headingley,male,208,1
Manchester Originals,Northern Superchargers,Headingley,male,208,1
Manchester Originals,Northern Superchargers,Headingley,male,208,1
Manchester Originals,Northern Superchargers,Headingley,male,208,1
Manchester Originals,Northern Superchargers,Headingley,male,208,1
Manchester Originals,Northern Superchargers,Headingley,male,208,1
Manchester Originals,Northern Superchargers,Headingley,male,208,1
Manchester Originals,Northern Superchargers,Headingley,male,208,1
Manchester Originals,Northern Superchargers,Headingley,male,208,1
Manchester Originals,Northern Superchargers,Headingley,male,208,1
Manchester Originals,Northern Superchargers,Headingley,male,208,1
Manchester Originals,Northern Superchargers,Headingley,male,208,1
Manchester Originals,Northern Superchargers,Headingley,male,208,1
Manchester Originals,Northern Superchargers,Headingley,male,208,1
Manchester Originals,Northern Superchargers,Headingley,male,208,1
Manchester Originals,Northern Superchargers,Headingley,male,208,1
Manchester Originals,Northern Superchargers,Headingley,male,208,1
Manchester Originals,Northern Superchargers,Headingley,male,208,1
Manchester Originals,Northern Superchargers,Headingley,male,208,1
Manchester Originals,Northern Superchargers,Headingley,male,208,1
Manchester Originals,Northern Superchargers,Headingley,male,208,1
Manchester Originals,Northern Superchargers,Headingley,male,208,1
Manchester Originals,Northern Superchargers,Headingley,male,208,1
Manchester Originals,Northern Superchargers,Headingley,male,208,1
Manchester Originals,Northern Superchargers,Headingley,male,208,1
Manchester Originals,Northern Superchargers,Headingley,male,208,1
Manchester Originals,Northern Superchargers,Headingley,male,208,1
Manchester Originals,Northern Superchargers,Headingley,male,208,1
Manchester Originals,Northern Superchargers,Headingley,male,208,1
Manchester Originals,Northern Superchargers,Headingley,male,208,1
Manchester Originals,Northern Superchargers,Headingley,male,208,1
Manchester Originals,Northern Superchargers,Headingley,male,208,1
Manchester Originals,Northern Superchargers,Headingley,male,208,1
Manchester Originals,Northern Superchargers,Headingley,male,208,1
Manchester Originals,Northern Superchargers,Headingley,male,208,1
Manchester Originals,Northern Superchargers,Headingley,male,208,1
Manchester Originals,Northern Superchargers,Headingley,male,208,1
Manchester Originals,Northern Superchargers,Headingley,male,208,1
Manchester Originals,Northern Superchargers,Headingley,male,208,1
Manchester Originals,Northern Superchargers,Headingley,male,208,1
Manchester Originals,Northern Superchargers,Headingley,male,208,1
Manchester Originals,Northern Superchargers,Headingley,male,208,1
Welsh Fire,Southern Brave,Sophia Gardens,male,129,0
Welsh Fire,Southern Brave,Sophia Gardens,male,129,0
Welsh Fire,Southern Brave,Sophia Gardens,male,129,0
Welsh Fire,Southern Brave,Sophia Gardens,male,129,0
Welsh Fire,Southern Brave,Sophia Gardens,male,129,0
Welsh Fire,Southern Brave,Sophia Gardens,male,129,0
Welsh Fire,Southern Brave,Sophia Gardens,male,129,0
Welsh Fire,Southern Brave,Sophia Gardens,male,129,0
Welsh Fire,Southern Brave,Sophia Gardens,male,129,0
Welsh Fire,Southern Brave,Sophia Gardens,male,129,0
Welsh Fire,Southern Brave,Sophia Gardens,male,129,0
Welsh Fire,Southern Brave,Sophia Gardens,male,129,0
Welsh Fire,Southern Brave,Sophia Gardens,male,129,0
Welsh Fire,Southern Brave,Sophia Gardens,male,129,0
Welsh Fire,Southern Brave,Sophia Gardens,male,129,0
Welsh Fire,Southern Brave,Sophia Gardens,male,129,0
Welsh Fire,Southern Brave,Sophia Gardens,male,129,0
Welsh Fire,Southern Brave,Sophia Gardens,male,129,0
Welsh Fire,Southern Brave,Sophia Gardens,male,129,0
Welsh Fire,Southern Brave,Sophia Gardens,male,129,0
Welsh Fire,Southern Brave,Sophia Gardens,male,129,0
Welsh Fire,Southern Brave,Sophia Gardens,male,129,0
Welsh Fire,Southern Brave,Sophia Gardens,male,129,0
Welsh Fire,Southern Brave,Sophia Gardens,male,129,0
Welsh Fire,Southern Brave,Sophia Gardens,male,129,0
Welsh Fire,Southern Brave,Sophia Gardens,male,129,0
Welsh Fire,Southern Brave,Sophia Gardens,male,129,0
Welsh Fire,Southern Brave,Sophia Gardens,male,129,0
