batting_team,bowling_team,venue,gender,current_score,balls_bowled,balls_left,wickets_left,crr,runs_remaining
Northern Superchargers,Oval Invincibles,The Kia Oval,male,143,95,5,3,7.53,14
Northern Superchargers,Oval Invincibles,The Kia Oval,male,144,96,4,3,7.5,13
Northern Superchargers,Oval Invincibles,The Kia Oval,male,145,96,4,3,7.55,12
Northern Superchargers,Oval Invincibles,The Kia Oval,male,146,97,3,3,7.53,11
Northern Superchargers,Oval Invincibles,The Kia Oval,male,150,98,2,3,7.65,7
Northern Superchargers,Oval Invincibles,The Kia Oval,male,151,99,1,3,7.63,6
London Spirit,Southern Brave,The Ageas Bowl,male,0,1,99,10,0.0,147
London Spirit,Southern Brave,The Ageas Bowl,male,4,2,98,10,10.0,143
London Spirit,Southern Brave,The Ageas Bowl,male,6,3,97,10,10.0,141
London Spirit,Southern Brave,The Ageas Bowl,male,6,4,96,10,7.5,141
London Spirit,Southern Brave,The Ageas Bowl,male,6,5,95,10,6.0,141
London Spirit,Southern Brave,The Ageas Bowl,male,6,6,94,10,5.0,141
London Spirit,Southern Brave,The Ageas Bowl,male,12,7,93,10,8.57,135
London Spirit,Southern Brave,The Ageas Bowl,male,12,8,92,10,7.5,135
London Spirit,Southern Brave,The Ageas Bowl,male,12,9,91,10,6.67,135
London Spirit,Southern Brave,The Ageas Bowl,male,16,10,90,10,8.0,131
London Spirit,Southern Brave,The Ageas Bowl,male,20,11,89,10,9.09,127
London Spirit,Southern Brave,The Ageas Bowl,male,20,12,88,10,8.33,127
London Spirit,Southern Brave,The Ageas Bowl,male,20,13,87,10,7.69,127
London Spirit,Southern Brave,The Ageas Bowl,male,24,14,86,10,8.57,123
London Spirit,Southern Brave,The Ageas Bowl,male,24,15,85,9,8.0,123
London Spirit,Southern Brave,The Ageas Bowl,male,24,16,84,9,7.5,123
London Spirit,Southern Brave,The Ageas Bowl,male,25,17,83,9,7.35,122
London Spirit,Southern Brave,The Ageas Bowl,male,26,18,82,9,7.22,121
London Spirit,Southern Brave,The Ageas Bowl,male,26,19,81,9,6.84,121
London Spirit,Southern Brave,The Ageas Bowl,male,27,20,80,9,6.75,120
London Spirit,Southern Brave,The Ageas Bowl,male,29,21,79,9,6.9,118
London Spirit,Southern Brave,The Ageas Bowl,male,29,21,79,8,6.9,118
London Spirit,Southern Brave,The Ageas Bowl,male,30,22,78,8,6.82,117
London Spirit,Southern Brave,The Ageas Bowl,male,34,23,77,8,7.39,113
London Spirit,Southern Brave,The Ageas Bowl,male,34,24,76,8,7.08,113
London Spirit,Southern Brave,The Ageas Bowl,male,38,25,75,8,7.6,109
London Spirit,Southern Brave,The Ageas Bowl,male,39,26,74,8,7.5,108
London Spirit,Southern Brave,The Ageas Bowl,male,39,27,73,8,7.22,108
London Spirit,Southern Brave,The Ageas Bowl,male,40,28,72,8,7.14,107
London Spirit,Southern Brave,The Ageas Bowl,male,40,29,71,8,6.9,107
London Spirit,Southern Brave,The Ageas Bowl,male,41,30,70,8,6.83,106
London Spirit,Southern Brave,The Ageas Bowl,male,43,31,69,8,6.94,104
London Spirit,Southern Brave,The Ageas Bowl,male,43,32,68,8,6.72,104
London Spirit,Southern Brave,The Ageas Bowl,male,49,33,67,8,7.42,98
London Spirit,Southern Brave,The Ageas Bowl,male,50,34,66,8,7.35,97
London Spirit,Southern Brave,The Ageas Bowl,male,50,35,65,8,7.14,97
London Spirit,Southern Brave,The Ageas Bowl,male,50,36,64,8,6.94,97
London Spirit,Southern Brave,The Ageas Bowl,male,52,37,63,8,7.03,95
London Spirit,Southern Brave,The Ageas Bowl,male,52,38,62,8,6.84,95
London Spirit,Southern Brave,The Ageas Bowl,male,53,39,61,8,6.79,94
London Spirit,Southern Brave,The Ageas Bowl,male,57,40,60,8,7.12,90
London Spirit,Southern Brave,The Ageas Bowl,male,58,41,59,8,7.07,89
London Spirit,Southern Brave,The Ageas Bowl,male,62,42,58,8,7.38,85
London Spirit,Southern Brave,The Ageas Bowl,male,62,43,57,8,7.21,85
London Spirit,Southern Brave,The Ageas Bowl,male,66,44,56,8,7.5,81
London Spirit,Southern Brave,The Ageas Bowl,male,67,45,55,8,7.44,80
London Spirit,Southern Brave,The Ageas Bowl,male,67,46,54,8,7.28,80
London Spirit,Southern Brave,The Ageas Bowl,male,68,47,53,8,7.23,79
London Spirit,Southern Brave,The Ageas Bowl,male,68,48,52,8,7.08,79
London Spirit,Southern Brave,The Ageas Bowl,male,68,49,51,7,6.94,79
London Spirit,Southern Brave,The Ageas Bowl,male,68,50,50,7,6.8,79
London Spirit,Southern Brave,The Ageas Bowl,male,69,51,49,7,6.76,78
London Spirit,Southern Brave,The Ageas Bowl,male,70,52,48,7,6.73,77
London Spirit,Southern Brave,The Ageas Bowl,male,70,53,47,6,6.6,77
London Spirit,Southern Brave,The Ageas Bowl,male,72,54,46,6,6.67,75
London Spirit,Southern Brave,The Ageas Bowl,male,73,55,45,6,6.64,74
London Spirit,Southern Brave,The Ageas Bowl,male,74,56,44,6,6.61,73
London Spirit,Southern Brave,The Ageas Bowl,male,75,57,43,6,6.58,72
London Spirit,Southern Brave,The Ageas Bowl,male,77,58,42,6,6.64,70
London Spirit,Southern Brave,The Ageas Bowl,male,78,59,41,6,6.61,69
London Spirit,Southern Brave,The Ageas Bowl,male,82,60,40,6,6.83,65
London Spirit,Southern Brave,The Ageas Bowl,male,83,61,39,6,6.8,64
London Spirit,Southern Brave,The Ageas Bowl,male,83,62,38,6,6.69,64
London Spirit,Southern Brave,The Ageas Bowl,male,84,63,37,6,6.67,63
London Spirit,Southern Brave,The Ageas Bowl,male,85,64,36,6,6.64,62
London Spirit,Southern Brave,The Ageas Bowl,male,86,65,35,6,6.62,61
London Spirit,Southern Brave,The Ageas Bowl,male,90,66,34,6,6.82,57
London Spirit,Southern Brave,The Ageas Bowl,male,90,67,33,6,6.72,57
London Spirit,Southern Brave,The Ageas Bowl,male,90,68,32,6,6.62,57
London Spirit,Southern Brave,The Ageas Bowl,male,91,69,31,6,6.59,56
London Spirit,Southern Brave,The Ageas Bowl,male,91,70,30,6,6.5,56
London Spirit,Southern Brave,The Ageas Bowl,male,92,71,29,6,6.48,55
London Spirit,Southern Brave,The Ageas Bowl,male,96,72,28,6,6.67,51
London Spirit,Southern Brave,The Ageas Bowl,male,100,73,27,6,6.85,47
London Spirit,Southern Brave,The Ageas Bowl,male,100,74,26,6,6.76,47
London Spirit,Southern Brave,The Ageas Bowl,male,102,75,25,6,6.8,45
London Spirit,Southern Brave,The Ageas Bowl,male,106,76,24,6,6.97,41
London Spirit,Southern Brave,The Ageas Bowl,male,108,77,23,6,7.01,39
London Spirit,Southern Brave,The Ageas Bowl,male,112,78,22,6,7.18,35
London Spirit,Southern Brave,The Ageas Bowl,male,118,79,21,6,7.47,29
London Spirit,Southern Brave,The Ageas Bowl,male,118,80,20,6,7.38,29
London Spirit,Southern Brave,The Ageas Bowl,male,119,81,19,6,7.35,28
London Spirit,Southern Brave,The Ageas Bowl,male,120,82,18,6,7.32,27
London Spirit,Southern Brave,The Ageas Bowl,male,121,83,17,6,7.29,26
London Spirit,Southern Brave,The Ageas Bowl,male,122,84,16,6,7.26,25
London Spirit,Southern Brave,The Ageas Bowl,male,123,85,15,6,7.24,24
London Spirit,Southern Brave,The Ageas Bowl,male,123,86,14,5,7.15,24
London Spirit,Southern Brave,The Ageas Bowl,male,124,87,13,5,7.13,23
London Spirit,Southern Brave,The Ageas Bowl,male,125,88,12,5,7.1,22
London Spirit,Southern Brave,The Ageas Bowl,male,126,89,11,5,7.08,21
London Spirit,Southern Brave,The Ageas Bowl,male,127,90,10,5,7.06,20
London Spirit,Southern Brave,The Ageas Bowl,male,128,91,9,5,7.03,19
London Spirit,Southern Brave,The Ageas Bowl,male,129,91,9,5,7.09,18
London Spirit,Southern Brave,The Ageas Bowl,male,133,92,8,5,7.23,14
London Spirit,Southern Brave,The Ageas Bowl,male,135,93,7,5,7.26,12
London Spirit,Southern Brave,The Ageas Bowl,male,136,94,6,5,7.23,11
London Spirit,Southern Brave,The Ageas Bowl,male,136,95,5,4,7.16,11
London Spirit,Southern Brave,The Ageas Bowl,male,139,96,4,4,7.24,8
London Spirit,Southern Brave,The Ageas Bowl,male,140,97,3,4,7.22,7
London Spirit,Southern Brave,The Ageas Bowl,male,144,98,2,4,7.35,3
London Spirit,Southern Brave,The Ageas Bowl,male,145,99,1,4,7.32,2
Manchester Originals,Trent Rockets,Emirates Old Trafford,male,1,1,99,10,5.0,188
Manchester Originals,Trent Rockets,Emirates Old Trafford,male,1,2,98,10,2.5,188
Manchester Originals,Trent Rockets,Emirates Old Trafford,male,5,3,97,10,8.33,184
Manchester Originals,Trent Rockets,Emirates Old Trafford,male,5,4,96,10,6.25,184
Manchester Originals,Trent Rockets,Emirates Old Trafford,male,6,5,95,10,6.0,183
Manchester Originals,Trent Rockets,Emirates Old Trafford,male,7,6,94,10,5.83,182
Manchester Originals,Trent Rockets,Emirates Old Trafford,male,8,6,94,10,6.67,181
Manchester Originals,Trent Rockets,Emirates Old Trafford,male,8,7,93,10,5.71,181
Manchester Originals,Trent Rockets,Emirates Old Trafford,male,9,8,92,10,5.62,180
Manchester Originals,Trent Rockets,Emirates Old Trafford,male,10,9,91,10,5.56,179
Manchester Originals,Trent Rockets,Emirates Old Trafford,male,11,10,90,10,5.5,178
Manchester Originals,Trent Rockets,Emirates Old Trafford,male,12,11,89,10,5.45,177
Manchester Originals,Trent Rockets,Emirates Old Trafford,male,13,12,88,10,5.42,176
Manchester Originals,Trent Rockets,Emirates Old Trafford,male,15,13,87,10,5.77,174
Manchester Originals,Trent Rockets,Emirates Old Trafford,male,16,14,86,10,5.71,173
Manchester Originals,Trent Rockets,Emirates Old Trafford,male,20,15,85,10,6.67,169
Manchester Originals,Trent Rockets,Emirates Old Trafford,male,20,16,84,10,6.25,169
Manchester Originals,Trent Rockets,Emirates Old Trafford,male,21,17,83,10,6.18,168
Manchester Originals,Trent Rockets,Emirates Old Trafford,male,25,18,82,10,6.94,164
Manchester Originals,Trent Rockets,Emirates Old Trafford,male,26,19,81,10,6.84,163
Manchester Originals,Trent Rockets,Emirates Old Trafford,male,32,20,80,10,8.0,157
Manchester Originals,Trent Rockets,Emirates Old Trafford,male,32,21,79,10,7.62,157
Manchester Originals,Trent Rockets,Emirates Old Trafford,male,33,22,78,10,7.5,156
Manchester Originals,Trent Rockets,Emirates Old Trafford,male,34,23,77,10,7.39,155
Manchester Originals,Trent Rockets,Emirates Old Trafford,male,35,24,76,10,7.29,154
Manchester Originals,Trent Rockets,Emirates Old Trafford,male,39,25,75,10,7.8,150
Manchester Originals,Trent Rockets,Emirates Old Trafford,male,40,26,74,10,7.69,149
Manchester Originals,Trent Rockets,Emirates Old Trafford,male,46,27,73,10,8.52,143
Manchester Originals,Trent Rockets,Emirates Old Trafford,male,50,28,72,10,8.93,139
Manchester Originals,Trent Rockets,Emirates Old Trafford,male,51,29,71,10,8.79,138
Manchester Originals,Trent Rockets,Emirates Old Trafford,male,55,30,70,10,9.17,134
Manchester Originals,Trent Rockets,Emirates Old Trafford,male,57,31,69,10,9.19,132
Manchester Originals,Trent Rockets,Emirates Old Trafford,male,57,32,68,10,8.91,132
Manchester Originals,Trent Rockets,Emirates Old Trafford,male,58,33,67,10,8.79,131
Manchester Originals,Trent Rockets,Emirates Old Trafford,male,60,34,66,10,8.82,129
Manchester Originals,Trent Rockets,Emirates Old Trafford,male,61,35,65,10,8.71,128
Manchester Originals,Trent Rockets,Emirates Old Trafford,male,62,36,64,10,8.61,127
Manchester Originals,Trent Rockets,Emirates Old Trafford,male,64,37,63,10,8.65,125
Manchester Originals,Trent Rockets,Emirates Old Trafford,male,66,38,62,10,8.68,123
Manchester Originals,Trent Rockets,Emirates Old Trafford,male,68,39,61,10,8.72,121
Manchester Originals,Trent Rockets,Emirates Old Trafford,male,74,40,60,10,9.25,115
Manchester Originals,Trent Rockets,Emirates Old Trafford,male,74,41,59,10,9.02,115
Manchester Originals,Trent Rockets,Emirates Old Trafford,male,74,41,59,10,9.02,115
Manchester Originals,Trent Rockets,Emirates Old Trafford,male,75,42,58,10,8.93,114
Manchester Originals,Trent Rockets,Emirates Old Trafford,male,75,43,57,10,8.72,114
Manchester Originals,Trent Rockets,Emirates Old Trafford,male,76,44,56,10,8.64,113
Manchester Originals,Trent Rockets,Emirates Old Trafford,male,77,45,55,10,8.56,112
Manchester Originals,Trent Rockets,Emirates Old Trafford,male,77,46,54,10,8.37,112
Manchester Originals,Trent Rockets,Emirates Old Trafford,male,78,47,53,10,8.3,111
Manchester Originals,Trent Rockets,Emirates Old Trafford,male,82,48,52,10,8.54,107
Manchester Originals,Trent Rockets,Emirates Old Trafford,male,83,49,51,10,8.47,106
Manchester Originals,Trent Rockets,Emirates Old Trafford,male,84,50,50,10,8.4,105
Manchester Originals,Trent Rockets,Emirates Old Trafford,male,84,51,49,9,8.24,105
Manchester Originals,Trent Rockets,Emirates Old Trafford,male,84,52,48,9,8.08,105
Manchester Originals,Trent Rockets,Emirates Old Trafford,male,85,53,47,9,8.02,104
Manchester Originals,Trent Rockets,Emirates Old Trafford,male,86,54,46,9,7.96,103
Manchester Originals,Trent Rockets,Emirates Old Trafford,male,87,55,45,9,7.91,102
Manchester Originals,Trent Rockets,Emirates Old Trafford,male,88,56,44,9,7.86,101
Manchester Originals,Trent Rockets,Emirates Old Trafford,male,94,57,43,9,8.25,95
Manchester Originals,Trent Rockets,Emirates Old Trafford,male,95,58,42,9,8.19,94
Manchester Originals,Trent Rockets,Emirates Old Trafford,male,95,59,41,9,8.05,94
Manchester Originals,Trent Rockets,Emirates Old Trafford,male,95,60,40,9,7.92,94
Manchester Originals,Trent Rockets,Emirates Old Trafford,male,95,61,39,9,7.79,94
Manchester Originals,Trent Rockets,Emirates Old Trafford,male,96,62,38,9,7.74,93
Manchester Originals,Trent Rockets,Emirates Old Trafford,male,97,63,37,9,7.7,92
Manchester Originals,Trent Rockets,Emirates Old Trafford,male,99,64,36,9,7.73,90
Manchester Originals,Trent Rockets,Emirates Old Trafford,male,103,65,35,9,7.92,86
Manchester Originals,Trent Rockets,Emirates Old Trafford,male,103,66,34,8,7.8,86
Manchester Originals,Trent Rockets,Emirates Old Trafford,male,103,67,33,8,7.69,86
Manchester Originals,Trent Rockets,Emirates Old Trafford,male,104,68,32,8,7.65,85
Manchester Originals,Trent Rockets,Emirates Old Trafford,male,105,69,31,8,7.61,84
Manchester Originals,Trent Rockets,Emirates Old Trafford,male,105,70,30,8,7.5,84
Manchester Originals,Trent Rockets,Emirates Old Trafford,male,106,71,29,8,7.46,83
Manchester Originals,Trent Rockets,Emirates Old Trafford,male,107,72,28,8,7.43,82
Manchester Originals,Trent Rockets,Emirates Old Trafford,male,108,73,27,8,7.4,81
Manchester Originals,Trent Rockets,Emirates Old Trafford,male,109,74,26,8,7.36,80
Manchester Originals,Trent Rockets,Emirates Old Trafford,male,110,75,25,8,7.33,79
Manchester Originals,Trent Rockets,Emirates Old Trafford,male,113,76,24,8,7.43,76
Manchester Originals,Trent Rockets,Emirates Old Trafford,male,119,76,24,8,7.83,70
Manchester Originals,Trent Rockets,Emirates Old Trafford,male,125,77,23,8,8.12,64
Manchester Originals,Trent Rockets,Emirates Old Trafford,male,131,78,22,8,8.4,58
Manchester Originals,Trent Rockets,Emirates Old Trafford,male,137,79,21,8,8.67,52
Manchester Originals,Trent Rockets,Emirates Old Trafford,male,137,80,20,7,8.56,52
Manchester Originals,Trent Rockets,Emirates Old Trafford,male,138,81,19,7,8.52,51
Manchester Originals,Trent Rockets,Emirates Old Trafford,male,141,82,18,7,8.6,48
Manchester Originals,Trent Rockets,Emirates Old Trafford,male,142,83,17,7,8.55,47
Manchester Originals,Trent Rockets,Emirates Old Trafford,male,143,84,16,7,8.51,46
Manchester Originals,Trent Rockets,Emirates Old Trafford,male,145,85,15,7,8.53,44
Manchester Originals,Trent Rockets,Emirates Old Trafford,male,147,86,14,7,8.55,42
Manchester Originals,Trent Rockets,Emirates Old Trafford,male,151,86,14,7,8.78,38
Manchester Originals,Trent Rockets,Emirates Old Trafford,male,153,87,13,7,8.79,36
Manchester Originals,Trent Rockets,Emirates Old Trafford,male,159,88,12,7,9.03,30
Manchester Originals,Trent Rockets,Emirates Old Trafford,male,160,89,11,7,8.99,29
Manchester Originals,Trent Rockets,Emirates Old Trafford,male,164,90,10,7,9.11,25
Manchester Originals,Trent Rockets,Emirates Old Trafford,male,165,91,9,7,9.07,24
Manchester Originals,Trent Rockets,Emirates Old Trafford,male,165,92,8,7,8.97,24
Manchester Originals,Trent Rockets,Emirates Old Trafford,male,169,93,7,7,9.09,20
Manchester Originals,Trent Rockets,Emirates Old Trafford,male,170,94,6,7,9.04,19
Manchester Originals,Trent Rockets,Emirates Old Trafford,male,171,95,5,7,9.0,18
Manchester Originals,Trent Rockets,Emirates Old Trafford,male,173,96,4,7,9.01,16
Manchester Originals,Trent Rockets,Emirates Old Trafford,male,179,97,3,7,9.23,10
Manchester Originals,Trent Rockets,Emirates Old Trafford,male,181,98,2,7,9.23,8
Manchester Originals,Trent Rockets,Emirates Old Trafford,male,182,99,1,7,9.19,7
Birmingham Phoenix,Welsh Fire,Sophia Gardens,male,0,1,99,10,0.0,130
Birmingham Phoenix,Welsh Fire,Sophia Gardens,male,0,2,98,10,0.0,130
Birmingham Phoenix,Welsh Fire,Sophia Gardens,male,0,3,97,10,0.0,130
Birmingham Phoenix,Welsh Fire,Sophia Gardens,male,0,4,96,9,0.0,130
Birmingham Phoenix,Welsh Fire,Sophia Gardens,male,1,5,95,9,1.0,129
Birmingham Phoenix,Welsh Fire,Sophia Gardens,male,1,6,94,9,0.83,129
Birmingham Phoenix,Welsh Fire,Sophia Gardens,male,2,7,93,9,1.43,128
Birmingham Phoenix,Welsh Fire,Sophia Gardens,male,6,8,92,9,3.75,124
Birmingham Phoenix,Welsh Fire,Sophia Gardens,male,6,9,91,9,3.33,124
Birmingham Phoenix,Welsh Fire,Sophia Gardens,male,6,10,90,9,3.0,124
Birmingham Phoenix,Welsh Fire,Sophia Gardens,male,10,11,89,9,4.55,120
Birmingham Phoenix,Welsh Fire,Sophia Gardens,male,10,12,88,9,4.17,120
Birmingham Phoenix,Welsh Fire,Sophia Gardens,male,10,13,87,9,3.85,120
Birmingham Phoenix,Welsh Fire,Sophia Gardens,male,10,14,86,9,3.57,120
Birmingham Phoenix,Welsh Fire,Sophia Gardens,male,14,15,85,9,4.67,116
Birmingham Phoenix,Welsh Fire,Sophia Gardens,male,14,16,84,9,4.38,116
Birmingham Phoenix,Welsh Fire,Sophia Gardens,male,14,17,83,9,4.12,116
Birmingham Phoenix,Welsh Fire,Sophia Gardens,male,17,18,82,9,4.72,113
Birmingham Phoenix,Welsh Fire,Sophia Gardens,male,18,19,81,9,4.74,112
Birmingham Phoenix,Welsh Fire,Sophia Gardens,male,18,20,80,9,4.5,112
Birmingham Phoenix,Welsh Fire,Sophia Gardens,male,22,21,79,9,5.24,108
Birmingham Phoenix,Welsh Fire,Sophia Gardens,male,22,22,78,8,5.0,108
Birmingham Phoenix,Welsh Fire,Sophia Gardens,male,23,23,77,8,5.0,107
Birmingham Phoenix,Welsh Fire,Sophia Gardens,male,27,24,76,8,5.62,103
Birmingham Phoenix,Welsh Fire,Sophia Gardens,male,27,25,75,8,5.4,103
Birmingham Phoenix,Welsh Fire,Sophia Gardens,male,27,26,74,7,5.19,103
Birmingham Phoenix,Welsh Fire,Sophia Gardens,male,27,26,74,7,5.19,103
Birmingham Phoenix,Welsh Fire,Sophia Gardens,male,27,27,73,7,5.0,103
Birmingham Phoenix,Welsh Fire,Sophia Gardens,male,28,28,72,7,5.0,102
Birmingham Phoenix,Welsh Fire,Sophia Gardens,male,28,29,71,7,4.83,102
Birmingham Phoenix,Welsh Fire,Sophia Gardens,male,28,30,70,7,4.67,102
Birmingham Phoenix,Welsh Fire,Sophia Gardens,male,29,31,69,7,4.68,101
Birmingham Phoenix,Welsh Fire,Sophia Gardens,male,35,32,68,7,5.47,95
Birmingham Phoenix,Welsh Fire,Sophia Gardens,male,35,33,67,6,5.3,95
Birmingham Phoenix,Welsh Fire,Sophia Gardens,male,35,34,66,6,5.15,95
Birmingham Phoenix,Welsh Fire,Sophia Gardens,male,35,35,65,6,5.0,95
Birmingham Phoenix,Welsh Fire,Sophia Gardens,male,36,36,64,6,5.0,94
Birmingham Phoenix,Welsh Fire,Sophia Gardens,male,36,37,63,6,4.86,94
Birmingham Phoenix,Welsh Fire,Sophia Gardens,male,37,38,62,6,4.87,93
Birmingham Phoenix,Welsh Fire,Sophia Gardens,male,37,39,61,6,4.74,93
Birmingham Phoenix,Welsh Fire,Sophia Gardens,male,37,40,60,6,4.62,93
Birmingham Phoenix,Welsh Fire,Sophia Gardens,male,41,41,59,6,5.0,89
Birmingham Phoenix,Welsh Fire,Sophia Gardens,male,42,42,58,6,5.0,88
Birmingham Phoenix,Welsh Fire,Sophia Gardens,male,43,43,57,6,5.0,87
Birmingham Phoenix,Welsh Fire,Sophia Gardens,male,43,44,56,6,4.89,87
Birmingham Phoenix,Welsh Fire,Sophia Gardens,male,44,45,55,6,4.89,86
Birmingham Phoenix,Welsh Fire,Sophia Gardens,male,45,46,54,6,4.89,85
