batting_team,bowling_team,venue,gender,runs_left,balls_left,wickets_left,target_runs,crr,rrr,result
Oval Invincibles,London Spirit,Lords,female,35,73,10,81,8.52,2.4,1
Oval Invincibles,London Spirit,Lords,female,34,72,10,81,8.39,2.36,1
Oval Invincibles,London Spirit,Lords,female,34,71,10,81,8.1,2.39,1
Oval Invincibles,London Spirit,Lords,female,34,70,10,81,7.83,2.43,1
Oval Invincibles,London Spirit,Lords,female,34,69,10,81,7.58,2.46,1
Oval Invincibles,London Spirit,Lords,female,33,68,10,81,7.5,2.43,1
Oval Invincibles,London Spirit,Lords,female,32,67,10,81,7.42,2.39,1
Oval Invincibles,London Spirit,Lords,female,28,66,10,81,7.79,2.12,1
Oval Invincibles,London Spirit,Lords,female,27,65,10,81,7.71,2.08,1
Oval Invincibles,London Spirit,Lords,female,26,64,10,81,7.64,2.03,1
Oval Invincibles,London Spirit,Lords,female,26,63,9,81,7.43,2.06,1
Oval Invincibles,London Spirit,Lords,female,26,62,9,81,7.24,2.1,1
Oval Invincibles,London Spirit,Lords,female,25,61,9,81,7.18,2.05,1
Oval Invincibles,London Spirit,Lords,female,24,60,9,81,7.12,2.0,1
Oval Invincibles,London Spirit,Lords,female,23,59,9,81,7.07,1.95,1
Oval Invincibles,London Spirit,Lords,female,22,58,9,81,7.02,1.9,1
Oval Invincibles,London Spirit,Lords,female,22,57,9,81,6.86,1.93,1
Oval Invincibles,London Spirit,Lords,female,21,56,9,81,6.82,1.88,1
Oval Invincibles,London Spirit,Lords,female,21,55,9,81,6.67,1.91,1
Oval Invincibles,London Spirit,Lords,female,20,54,9,81,6.63,1.85,1
Oval Invincibles,London Spirit,Lords,female,19,53,9,81,6.6,1.79,1
Oval Invincibles,London Spirit,Lords,female,19,52,9,81,6.46,1.83,1
Oval Invincibles,London Spirit,Lords,female,19,51,9,81,6.33,1.86,1
Oval Invincibles,London Spirit,Lords,female,18,50,9,81,6.3,1.8,1
Oval Invincibles,London Spirit,Lords,female,17,49,9,81,6.27,1.73,1
Oval Invincibles,London Spirit,Lords,female,13,48,9,81,6.54,1.35,1
Oval Invincibles,London Spirit,Lords,female,9,47,9,81,6.79,0.96,1
Oval Invincibles,London Spirit,Lords,female,8,46,9,81,6.76,0.87,1
Oval Invincibles,London Spirit,Lords,female,7,45,9,81,6.73,0.78,1
Oval Invincibles,London Spirit,Lords,female,3,44,9,81,6.96,0.34,1
Oval Invincibles,London Spirit,Lords,female,3,43,9,81,6.84,0.35,1
Oval Invincibles,London Spirit,Lords,female,-1,42,9,81,7.07,-0.12,1
Birmingham Phoenix,Manchester Originals,Edgbaston,female,123,99,10,123,0.0,6.21,0
Birmingham Phoenix,Manchester Originals,Edgbaston,female,122,98,10,123,2.5,6.22,0
Birmingham Phoenix,Manchester Originals,Edgbaston,female,122,97,9,123,1.67,6.29,0
Birmingham Phoenix,Manchester Originals,Edgbaston,female,122,96,9,123,1.25,6.35,0
Birmingham Phoenix,Manchester Originals,Edgbaston,female,121,95,9,123,2.0,6.37,0
Birmingham Phoenix,Manchester Originals,Edgbaston,female,120,94,9,123,2.5,6.38,0
Birmingham Phoenix,Manchester Originals,Edgbaston,female,120,94,9,123,2.5,6.38,0
Birmingham Phoenix,Manchester Originals,Edgbaston,female,119,93,9,123,2.86,6.4,0
Birmingham Phoenix,Manchester Originals,Edgbaston,female,119,92,9,123,2.5,6.47,0
Birmingham Phoenix,Manchester Originals,Edgbaston,female,118,91,9,123,2.78,6.48,0
Birmingham Phoenix,Manchester Originals,Edgbaston,female,118,90,9,123,2.5,6.56,0
Birmingham Phoenix,Manchester Originals,Edgbaston,female,117,89,9,123,2.73,6.57,0
Birmingham Phoenix,Manchester Originals,Edgbaston,female,113,88,9,123,4.17,6.42,0
Birmingham Phoenix,Manchester Originals,Edgbaston,female,113,87,8,123,3.85,6.49,0
Birmingham Phoenix,Manchester Originals,Edgbaston,female,112,86,8,123,3.93,6.51,0
Birmingham Phoenix,Manchester Originals,Edgbaston,female,112,85,8,123,3.67,6.59,0
Birmingham Phoenix,Manchester Originals,Edgbaston,female,111,84,8,123,3.75,6.61,0
Birmingham Phoenix,Manchester Originals,Edgbaston,female,111,83,8,123,3.53,6.69,0
Birmingham Phoenix,Manchester Originals,Edgbaston,female,111,82,8,123,3.33,6.77,0
Birmingham Phoenix,Manchester Originals,Edgbaston,female,111,81,8,123,3.16,6.85,0
Birmingham Phoenix,Manchester Originals,Edgbaston,female,111,80,8,123,3.0,6.94,0
Birmingham Phoenix,Manchester Originals,Edgbaston,female,111,79,7,123,2.86,7.03,0
Birmingham Phoenix,Manchester Originals,Edgbaston,female,111,78,7,123,2.73,7.12,0
Birmingham Phoenix,Manchester Originals,Edgbaston,female,111,77,7,123,2.61,7.21,0
Birmingham Phoenix,Manchester Originals,Edgbaston,female,109,76,7,123,2.92,7.17,0
Birmingham Phoenix,Manchester Originals,Edgbaston,female,108,75,7,123,3.0,7.2,0
Birmingham Phoenix,Manchester Originals,Edgbaston,female,104,74,7,123,3.65,7.03,0
Birmingham Phoenix,Manchester Originals,Edgbaston,female,104,73,7,123,3.52,7.12,0
Birmingham Phoenix,Manchester Originals,Edgbaston,female,103,72,7,123,3.57,7.15,0
Birmingham Phoenix,Manchester Originals,Edgbaston,female,103,71,6,123,3.45,7.25,0
Birmingham Phoenix,Manchester Originals,Edgbaston,female,102,70,6,123,3.5,7.29,0
Birmingham Phoenix,Manchester Originals,Edgbaston,female,102,69,6,123,3.39,7.39,0
Birmingham Phoenix,Manchester Originals,Edgbaston,female,102,69,6,123,3.39,7.39,0
Birmingham Phoenix,Manchester Originals,Edgbaston,female,102,68,6,123,3.28,7.5,0
Birmingham Phoenix,Manchester Originals,Edgbaston,female,101,67,6,123,3.33,7.54,0
Birmingham Phoenix,Manchester Originals,Edgbaston,female,101,66,5,123,3.24,7.65,0
Birmingham Phoenix,Manchester Originals,Edgbaston,female,101,65,5,123,3.14,7.77,0
Birmingham Phoenix,Manchester Originals,Edgbaston,female,100,64,5,123,3.19,7.81,0
Birmingham Phoenix,Manchester Originals,Edgbaston,female,99,63,5,123,3.24,7.86,0
Birmingham Phoenix,Manchester Originals,Edgbaston,female,99,62,5,123,3.16,7.98,0
Birmingham Phoenix,Manchester Originals,Edgbaston,female,97,61,5,123,3.33,7.95,0
Birmingham Phoenix,Manchester Originals,Edgbaston,female,96,60,5,123,3.38,8.0,0
Birmingham Phoenix,Manchester Originals,Edgbaston,female,95,59,5,123,3.41,8.05,0
Birmingham Phoenix,Manchester Originals,Edgbaston,female,91,58,5,123,3.81,7.84,0
Birmingham Phoenix,Manchester Originals,Edgbaston,female,90,57,5,123,3.84,7.89,0
Birmingham Phoenix,Manchester Originals,Edgbaston,female,86,56,5,123,4.2,7.68,0
Birmingham Phoenix,Manchester Originals,Edgbaston,female,85,55,5,123,4.22,7.73,0
Birmingham Phoenix,Manchester Originals,Edgbaston,female,83,54,5,123,4.35,7.69,0
Birmingham Phoenix,Manchester Originals,Edgbaston,female,82,53,5,123,4.36,7.74,0
Birmingham Phoenix,Manchester Originals,Edgbaston,female,82,52,5,123,4.27,7.88,0
Birmingham Phoenix,Manchester Originals,Edgbaston,female,82,51,5,123,4.18,8.04,0
Birmingham Phoenix,Manchester Originals,Edgbaston,female,81,50,5,123,4.2,8.1,0
Birmingham Phoenix,Manchester Originals,Edgbaston,female,81,49,5,123,4.12,8.27,0
Birmingham Phoenix,Manchester Originals,Edgbaston,female,80,48,5,123,4.13,8.33,0
Birmingham Phoenix,Manchester Originals,Edgbaston,female,79,47,5,123,4.15,8.4,0
Birmingham Phoenix,Manchester Originals,Edgbaston,female,77,46,5,123,4.26,8.37,0
Birmingham Phoenix,Manchester Originals,Edgbaston,female,75,45,5,123,4.36,8.33,0
Birmingham Phoenix,Manchester Originals,Edgbaston,female,75,44,5,123,4.29,8.52,0
Birmingham Phoenix,Manchester Originals,Edgbaston,female,75,43,5,123,4.21,8.72,0
Birmingham Phoenix,Manchester Originals,Edgbaston,female,74,42,5,123,4.22,8.81,0
Birmingham Phoenix,Manchester Originals,Edgbaston,female,70,41,5,123,4.49,8.54,0
Birmingham Phoenix,Manchester Originals,Edgbaston,female,66,40,5,123,4.75,8.25,0
Birmingham Phoenix,Manchester Originals,Edgbaston,female,65,39,5,123,4.75,8.33,0
Birmingham Phoenix,Manchester Originals,Edgbaston,female,64,38,5,123,4.76,8.42,0
Birmingham Phoenix,Manchester Originals,Edgbaston,female,63,37,5,123,4.76,8.51,0
Birmingham Phoenix,Manchester Originals,Edgbaston,female,63,36,5,123,4.69,8.75,0
Birmingham Phoenix,Manchester Originals,Edgbaston,female,62,35,5,123,4.69,8.86,0
Birmingham Phoenix,Manchester Originals,Edgbaston,female,61,34,5,123,4.7,8.97,0
Birmingham Phoenix,Manchester Originals,Edgbaston,female,61,33,5,123,4.63,9.24,0
Birmingham Phoenix,Manchester Originals,Edgbaston,female,61,32,5,123,4.56,9.53,0
Birmingham Phoenix,Manchester Originals,Edgbaston,female,60,31,5,123,4.57,9.68,0
Birmingham Phoenix,Manchester Originals,Edgbaston,female,59,30,5,123,4.57,9.83,0
Birmingham Phoenix,Manchester Originals,Edgbaston,female,58,29,5,123,4.58,10.0,0
Birmingham Phoenix,Manchester Originals,Edgbaston,female,58,28,5,123,4.51,10.36,0
Birmingham Phoenix,Manchester Originals,Edgbaston,female,57,27,5,123,4.52,10.56,0
Birmingham Phoenix,Manchester Originals,Edgbaston,female,55,26,5,123,4.59,10.58,0
Birmingham Phoenix,Manchester Originals,Edgbaston,female,55,25,5,123,4.53,11.0,0
Birmingham Phoenix,Manchester Originals,Edgbaston,female,55,24,4,123,4.47,11.46,0
Birmingham Phoenix,Manchester Originals,Edgbaston,female,54,23,4,123,4.48,11.74,0
Birmingham Phoenix,Manchester Originals,Edgbaston,female,54,22,4,123,4.42,12.27,0
Birmingham Phoenix,Manchester Originals,Edgbaston,female,50,21,4,123,4.62,11.9,0
Birmingham Phoenix,Manchester Originals,Edgbaston,female,45,20,4,123,4.88,11.25,0
Birmingham Phoenix,Manchester Originals,Edgbaston,female,45,19,4,123,4.81,11.84,0
Birmingham Phoenix,Manchester Originals,Edgbaston,female,43,19,4,123,4.94,11.32,0
Birmingham Phoenix,Manchester Originals,Edgbaston,female,37,18,4,123,5.24,10.28,0
Birmingham Phoenix,Manchester Originals,Edgbaston,female,36,17,4,123,5.24,10.59,0
Birmingham Phoenix,Manchester Originals,Edgbaston,female,32,16,4,123,5.42,10.0,0
Birmingham Phoenix,Manchester Originals,Edgbaston,female,32,15,3,123,5.35,10.67,0
Birmingham Phoenix,Manchester Originals,Edgbaston,female,30,14,3,123,5.41,10.71,0
Birmingham Phoenix,Manchester Originals,Edgbaston,female,30,13,3,123,5.34,11.54,0
Birmingham Phoenix,Manchester Originals,Edgbaston,female,29,12,3,123,5.34,12.08,0
Birmingham Phoenix,Manchester Originals,Edgbaston,female,29,11,3,123,5.28,13.18,0
Birmingham Phoenix,Manchester Originals,Edgbaston,female,28,10,3,123,5.28,14.0,0
Birmingham Phoenix,Manchester Originals,Edgbaston,female,26,9,3,123,5.33,14.44,0
Birmingham Phoenix,Manchester Originals,Edgbaston,female,25,8,3,123,5.33,15.62,0
Birmingham Phoenix,Manchester Originals,Edgbaston,female,23,7,3,123,5.38,16.43,0
Birmingham Phoenix,Manchester Originals,Edgbaston,female,22,6,3,123,5.37,18.33,0
Birmingham Phoenix,Manchester Originals,Edgbaston,female,21,5,3,123,5.37,21.0,0
Birmingham Phoenix,Manchester Originals,Edgbaston,female,20,4,3,123,5.36,25.0,0
Birmingham Phoenix,Manchester Originals,Edgbaston,female,19,4,3,123,5.42,23.75,0
Birmingham Phoenix,Manchester Originals,Edgbaston,female,19,3,2,123,5.36,31.67,0
Birmingham Phoenix,Manchester Originals,Edgbaston,female,19,2,1,123,5.31,47.5,0
Birmingham Phoenix,Manchester Originals,Edgbaston,female,19,1,1,123,5.25,95.0,0
Trent Rockets,Welsh Fire,Trent Bridge,female,101,99,10,101,0.0,5.1,1
Trent Rockets,Welsh Fire,Trent Bridge,female,101,98,10,101,0.0,5.15,1
Trent Rockets,Welsh Fire,Trent Bridge,female,101,97,10,101,0.0,5.21,1
Trent Rockets,Welsh Fire,Trent Bridge,female,101,96,10,101,0.0,5.26,1
Trent Rockets,Welsh Fire,Trent Bridge,female,100,95,10,101,1.0,5.26,1
Trent Rockets,Welsh Fire,Trent Bridge,female,100,94,10,101,0.83,5.32,1
Trent Rockets,Welsh Fire,Trent Bridge,female,96,93,10,101,3.57,5.16,1
Trent Rockets,Welsh Fire,Trent Bridge,female,96,92,10,101,3.12,5.22,1
Trent Rockets,Welsh Fire,Trent Bridge,female,95,91,10,101,3.33,5.22,1
Trent Rockets,Welsh Fire,Trent Bridge,female,94,90,10,101,3.5,5.22,1
Trent Rockets,Welsh Fire,Trent Bridge,female,93,89,10,101,3.64,5.22,1
Trent Rockets,Welsh Fire,Trent Bridge,female,92,88,10,101,3.75,5.23,1
Trent Rockets,Welsh Fire,Trent Bridge,female,88,87,10,101,5.0,5.06,1
Trent Rockets,Welsh Fire,Trent Bridge,female,87,86,10,101,5.0,5.06,1
Trent Rockets,Welsh Fire,Trent Bridge,female,87,85,10,101,4.67,5.12,1
Trent Rockets,Welsh Fire,Trent Bridge,female,87,84,10,101,4.38,5.18,1
Trent Rockets,Welsh Fire,Trent Bridge,female,86,83,10,101,4.41,5.18,1
Trent Rockets,Welsh Fire,Trent Bridge,female,85,82,10,101,4.44,5.18,1
Trent Rockets,Welsh Fire,Trent Bridge,female,84,81,10,101,4.47,5.19,1
Trent Rockets,Welsh Fire,Trent Bridge,female,83,80,10,101,4.5,5.19,1
Trent Rockets,Welsh Fire,Trent Bridge,female,77,79,10,101,5.71,4.87,1
Trent Rockets,Welsh Fire,Trent Bridge,female,76,78,10,101,5.68,4.87,1
Trent Rockets,Welsh Fire,Trent Bridge,female,76,77,10,101,5.43,4.94,1
Trent Rockets,Welsh Fire,Trent Bridge,female,76,76,10,101,5.21,5.0,1
Trent Rockets,Welsh Fire,Trent Bridge,female,76,75,10,101,5.0,5.07,1
Trent Rockets,Welsh Fire,Trent Bridge,female,76,74,10,101,4.81,5.14,1
Trent Rockets,Welsh Fire,Trent Bridge,female,76,73,10,101,4.63,5.21,1
Trent Rockets,Welsh Fire,Trent Bridge,female,76,72,9,101,4.46,5.28,1
Trent Rockets,Welsh Fire,Trent Bridge,female,75,71,9,101,4.48,5.28,1
Trent Rockets,Welsh Fire,Trent Bridge,female,75,70,9,101,4.33,5.36,1
Trent Rockets,Welsh Fire,Trent Bridge,female,74,69,9,101,4.35,5.36,1
Trent Rockets,Welsh Fire,Trent Bridge,female,73,68,9,101,4.38,5.37,1
Trent Rockets,Welsh Fire,Trent Bridge,female,72,67,9,101,4.39,5.37,1
Trent Rockets,Welsh Fire,Trent Bridge,female,71,66,9,101,4.41,5.38,1
Trent Rockets,Welsh Fire,Trent Bridge,female,70,65,9,101,4.43,5.38,1
Trent Rockets,Welsh Fire,Trent Bridge,female,69,64,9,101,4.44,5.39,1
Trent Rockets,Welsh Fire,Trent Bridge,female,69,64,9,101,4.44,5.39,1
Trent Rockets,Welsh Fire,Trent Bridge,female,69,63,9,101,4.32,5.48,1
Trent Rockets,Welsh Fire,Trent Bridge,female,68,62,9,101,4.34,5.48,1
Trent Rockets,Welsh Fire,Trent Bridge,female,67,61,9,101,4.36,5.49,1
Trent Rockets,Welsh Fire,Trent Bridge,female,63,60,9,101,4.75,5.25,1
Trent Rockets,Welsh Fire,Trent Bridge,female,63,59,9,101,4.63,5.34,1
Trent Rockets,Welsh Fire,Trent Bridge,female,63,58,8,101,4.52,5.43,1
Trent Rockets,Welsh Fire,Trent Bridge,female,63,57,8,101,4.42,5.53,1
Trent Rockets,Welsh Fire,Trent Bridge,female,62,56,8,101,4.43,5.54,1
Trent Rockets,Welsh Fire,Trent Bridge,female,58,55,8,101,4.78,5.27,1
Trent Rockets,Welsh Fire,Trent Bridge,female,58,54,8,101,4.67,5.37,1
Trent Rockets,Welsh Fire,Trent Bridge,female,58,53,8,101,4.57,5.47,1
Trent Rockets,Welsh Fire,Trent Bridge,female,58,52,8,101,4.48,5.58,1
Trent Rockets,Welsh Fire,Trent Bridge,female,57,51,8,101,4.49,5.59,1
Trent Rockets,Welsh Fire,Trent Bridge,female,55,50,8,101,4.6,5.5,1
Trent Rockets,Welsh Fire,Trent Bridge,female,51,49,8,101,4.9,5.2,1
Trent Rockets,Welsh Fire,Trent Bridge,female,50,48,8,101,4.9,5.21,1
Trent Rockets,Welsh Fire,Trent Bridge,female,49,47,8,101,4.91,5.21,1
Trent Rockets,Welsh Fire,Trent Bridge,female,45,46,8,101,5.19,4.89,1
Trent Rockets,Welsh Fire,Trent Bridge,female,41,45,8,101,5.45,4.56,1
Trent Rockets,Welsh Fire,Trent Bridge,female,37,44,8,101,5.71,4.2,1
Trent Rockets,Welsh Fire,Trent Bridge,female,37,43,8,101,5.61,4.3,1
Trent Rockets,Welsh Fire,Trent Bridge,female,37,42,8,101,5.52,4.4,1
Trent Rockets,Welsh Fire,Trent Bridge,female,37,41,8,101,5.42,4.51,1
Trent Rockets,Welsh Fire,Trent Bridge,female,36,40,8,101,5.42,4.5,1
Trent Rockets,Welsh Fire,Trent Bridge,female,36,39,8,101,5.33,4.62,1
Trent Rockets,Welsh Fire,Trent Bridge,female,35,38,8,101,5.32,4.61,1
Trent Rockets,Welsh Fire,Trent Bridge,female,34,37,8,101,5.32,4.59,1
Trent Rockets,Welsh Fire,Trent Bridge,female,33,36,8,101,5.31,4.58,1
Trent Rockets,Welsh Fire,Trent Bridge,female,33,35,8,101,5.23,4.71,1
Trent Rockets,Welsh Fire,Trent Bridge,female,27,34,8,101,5.61,3.97,1
Trent Rockets,Welsh Fire,Trent Bridge,female,27,33,8,101,5.52,4.09,1
